stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
MARS2241369,41369,de la Concorde / De Callières,-73.66986,45.591075,0,0,1,1
MARS2241370,41370,de la Concorde / Deauville,-73.71476,45.558705,0,0,1,0
MARS2241371,41371,de la Concorde / face au 2900,-73.67009,45.5913,0,0,1,1
MARS2241372,41372,de la Concorde / De Callières,-73.66768,45.592683,0,0,1,0
MARS22CP41373,41373,Centre d'achat Duvernay,-73.66642,45.593141,0,1,1,1
MARS22CP41374,41374,Centre d'achat Duvernay,-73.66742,45.593094,0,0,1,1
MARS2241376,41376,de la Concorde / D'Auteuil,-73.66433,45.593572,0,0,1,1
MARS2241377,41377,de la Concorde / Joly,-73.66229,45.594209,0,0,1,0
MARS2241378,41378,de la Concorde / Joly,-73.66273,45.594253,0,0,1,1
MARS2241379,41379,de la Concorde / Budapest,-73.66102,45.595158,0,0,1,0
MARS2241380,41380,de la Concorde / Laval,-73.71225,45.55969,0,1,1,1
MARS2241381,41381,de la Concorde / Beaugrand,-73.66103,45.595578,0,0,1,0
MARS2241382,41382,de la Concorde / Lesage,-73.65941,45.596765,0,0,1,0
MARS2241383,41383,de la Concorde / Lesage,-73.65976,45.596849,0,0,1,1
MARS2241384,41384,de la Concorde / Jacques-Brodeur,-73.65748,45.598716,0,0,1,0
MARS2241385,41385,de la Concorde / Saint-Sylvain,-73.65799,45.59866,0,0,1,1
MARS2241386,41386,de la Concorde / Mondor,-73.65576,45.600463,0,0,1,1
MARS2241387,41387,de la Concorde / du Parc,-73.65599,45.600677,0,1,1,1
MARS2241388,41388,de la Concorde / face à l'aréna Concorde,-73.65418,45.601774,0,0,1,1
MARS2241389,41389,de la Concorde / Rose-de-Lima,-73.65419,45.602066,0,1,1,1
MARS22CP41390,41390,de la Concorde / Vanier,-73.65071,45.603645,0,0,2,1
MARS2241391,41391,de la Concorde / Laval,-73.71266,45.559797,0,1,1,1
MARS22CP41392,41392,de la Concorde / Vanier,-73.65059,45.604033,0,1,2,1
MARS2241393,41393,de la Concorde / Lévesque,-73.6486,45.603307,0,1,2,1
MARS22CP41393,41393,de la Concorde / Lévesque,-73.6486,45.603307,0,1,2,1
MARS2241394,41394,de la Concorde / Lévesque,-73.64844,45.603636,0,0,1,1
MARS22CP41395,41395,de la Concorde / Ampère,-73.70876,45.561451,0,1,1,1
MARS2241409,41409,Curé-Labelle / 80e Avenue,-73.74034,45.537308,0,0,1,1
MARS2241410,41410,Curé-Labelle / Samson,-73.7435,45.537294,0,0,2,1
MARS2241411,41411,Curé-Labelle / Samson,-73.74486,45.537615,0,1,2,1
MARS2241412,41412,Curé-Labelle / Perron,-73.7456,45.538441,0,0,2,0
MARS2241413,41413,Curé-Labelle / Perron,-73.74603,45.538575,0,0,2,1
MARS22CP41414,41414,Curé-Labelle / Notre-Dame,-73.74805,45.540811,0,1,2,1
MARS22CP41415,41415,Curé-Labelle / Notre-Dame,-73.7492,45.54152,0,1,2,1
MARS2241416,41416,Curé-Labelle / face au Pharmaprix,-73.75048,45.543065,0,1,1,1
MARS2241417,41417,Curé-Labelle / Face au Club entrepôt,-73.7525,45.544905,0,0,1,1
MARS2241418,41418,Curé-Labelle / Face au 986,-73.75094,45.543208,0,0,2,0
MARS2241419,41419,Curé-Labelle / face au 41 (avant pont Lachapelle),-73.73002,45.534334,0,0,1,1
MARS2241420,41420,Curé-Labelle / face au 1200,-73.75307,45.545156,0,0,1,1
MARS2241421,41421,Curé-Labelle / Marie-Antoinette,-73.75404,45.546305,0,0,1,0
MARS2241422,41422,Curé-Labelle / Marie-Antoinette,-73.75445,45.546394,0,0,1,1
MARS2241423,41423,Curé-Labelle / Loranger,-73.75878,45.550551,0,0,1,1
MARS22CP41424,41424,Curé-Labelle / du Souvenir,-73.75679,45.548819,0,1,1,1
MARS22CP41425,41425,Curé-Labelle / du Souvenir,-73.75742,45.549078,0,0,1,1
MARS2241426,41426,Curé-Labelle / Saint-Martin,-73.75889,45.551109,0,0,1,1
MARS2241427,41427,Curé-Labelle / Saint-Martin,-73.76071,45.552427,0,0,2,0
MARS2241428,41428,Curé-Labelle / Saint-Martin,-73.76065,45.552796,0,0,2,0
MARS2241429,41429,Curé-Labelle / face au 1830,-73.76168,45.553226,0,0,2,0
MARS2241430,41430,Curé-Labelle / Albert,-73.76359,45.55458,0,0,2,0
MARS22CP41431,41431,Curé-Labelle / Lévesque,-73.73091,45.536015,0,1,1,1
MARS2241432,41432,Curé-Labelle / Mayo,-73.76368,45.554265,0,0,2,1
MARS2241433,41433,Curé-Labelle / Acadia,-73.76514,45.555746,0,0,2,0
MARS2241434,41434,Curé-Labelle / Acadia,-73.7657,45.555783,0,0,2,0
MARS2241435,41435,Curé-Labelle / Le Carrefour,-73.76692,45.557361,0,0,2,1
MARS2241436,41436,Curé-Labelle / Louis-Payette,-73.76724,45.557172,0,1,2,1
MARS2241437,41437,Curé-Labelle / Face au Marché Adonis,-73.76838,45.55869,0,0,2,1
MARS2241438,41438,Curé-Labelle / face au marché Adonis,-73.76866,45.558456,0,0,2,0
MARS2241439,41439,Curé-Labelle / Jaguin,-73.77177,45.561112,0,0,2,1
MARS2241440,41440,Curé-Labelle / Cléroux,-73.77314,45.561252,0,1,2,1
MARS2241441,41441,Curé-Labelle / face au 2539,-73.77385,45.56189,0,0,2,0
MARS22CP41442,41442,Curé-Labelle / Lévesque,-73.7326,45.5372,0,0,1,1
MARS2241443,41443,Curé-Labelle / face au 2914,-73.77968,45.566645,0,0,2,1
MARS2241444,41444,Curé-Labelle / Saint-Elzéar,-73.78195,45.569194,0,0,2,0
MARS22CP41444,41444,Curé-Labelle / Saint-Elzéar,-73.78195,45.569194,0,0,2,0
MARS22CP41445,41445,Curé-Labelle / Saint-Elzéar,-73.78256,45.56932,0,0,2,1
MARS2241445,41445,Curé-Labelle / Saint-Elzéar,-73.78256,45.56932,0,0,2,1
MARS2241446,41446,Curé-Labelle / Édith,-73.78676,45.574258,0,0,2,1
MARS2241447,41447,Curé-Labelle / face au 289,-73.78708,45.573978,0,0,2,1
MARS22CP41447,41447,Curé-Labelle / face au 289,-73.78708,45.573978,0,0,2,1
MARS2241448,41448,Curé-Labelle / Éricka,-73.78738,45.576506,0,0,2,1
MARS2241449,41449,Curé-Labelle / Face au 405,-73.78799,45.577098,0,1,2,1
MARS22CP41450,41450,Curé-Labelle / Dagenais,-73.7885,45.579978,0,1,2,1
MARS22CP41451,41451,Curé-Labelle / Dagenais,-73.78858,45.578912,0,0,2,1
MARS2241452,41452,Curé-Labelle / Gabriel,-73.78927,45.583232,0,0,2,1
MARS2241453,41453,Curé-Labelle / Gabriel,-73.78965,45.583366,0,1,2,1
MARS22CP41454,41454,Curé-Labelle / face au 480,-73.78671,45.592254,0,0,2,1
MARS22CP41455,41455,Curé-Labelle / Yvon-Berger,-73.78686,45.591254,0,1,2,1
MARS2241456,41456,Curé-Labelle / de la Canardière,-73.78765,45.595703,0,0,2,0
MARS2241457,41457,Curé-Labelle / Drapeau,-73.78799,45.595417,0,0,2,1
MARS2241458,41458,Curé-Labelle / face au 289,-73.78829,45.598036,0,0,2,0
MARS2241459,41459,Curé-Labelle / face au 285,-73.78875,45.598215,0,0,2,0
MARS2241460,41460,Curé-Labelle / 73e Avenue,-73.73406,45.538263,0,0,2,0
MARS2241461,41461,Curé-Labelle / 77e Avenue,-73.73848,45.53799,0,1,1,1
MARS2241462,41462,Curé-Labelle / 75e Avenue,-73.73696,45.538216,0,0,1,1
MARS2241463,41463,Curé-Labelle / 80e Avenue,-73.7417,45.537177,0,0,1,1
MARS2241465,41465,Dagenais / Félix,-73.8044,45.578972,0,0,2,1
MARS2241466,41466,Dagenais / Hugues,-73.80961,45.577008,0,0,2,1
MARS2241467,41467,Dagenais / Fridolin,-73.80694,45.578794,0,0,2,1
MARS2241468,41468,Dagenais / Montée Montrougeau,-73.81095,45.577137,0,0,2,1
MARS2241469,41469,Dagenais / Fridolin,-73.8064,45.578481,0,0,2,1
MARS2241470,41470,Dagenais / Ingrid,-73.81372,45.575008,0,0,2,0
MARS2241472,41472,Dagenais / Luce,-73.8127,45.576016,0,0,2,0
MARS2241474,41474,Dagenais / Lisane,-73.81559,45.574416,0,0,2,0
MARS2241475,41475,Dagenais / Lisane,-73.8156,45.57407,0,0,2,1
MARS2241476,41476,Dagenais / Jacques,-73.81764,45.573402,0,0,2,0
MARS22CP41477,41477,Dagenais / Curé-Labelle,-73.78889,45.579376,0,0,2,1
MARS2241478,41478,Dagenais / Jacques,-73.81774,45.573006,0,0,2,1
MARS2241479,41479,Dagenais / Marcellin,-73.82071,45.571819,0,0,2,0
MARS2241480,41480,Dagenais / Justin,-73.82076,45.57136,0,0,2,1
MARS2241481,41481,Dagenais / Ovide,-73.82678,45.566007,0,0,2,0
MARS2241483,41483,Dagenais / Ovide,-73.82665,45.565647,0,0,2,1
MARS2241487,41487,Dagenais / de Coblence,-73.72582,45.609614,0,0,1,0
MARS2241488,41488,Dagenais / de Coblence,-73.72598,45.609226,0,0,1,0
MARS2241489,41489,Dagenais / face au 94,-73.7291,45.608437,0,0,1,0
MARS2241490,41490,Dagenais / de Grenade,-73.72906,45.607979,0,0,1,0
MARS2241492,41492,Dagenais / Paradis,-73.7312,45.606844,0,0,1,0
MARS2241493,41493,Dagenais / Gilbert,-73.79265,45.578787,0,0,2,0
MARS2241494,41494,Dagenais  / des Rossignols,-73.76923,45.586178,0,0,2,1
MARS2241495,41495,Dagenais  / des Rossignols,-73.76915,45.586646,0,0,2,0
MARS2241497,41497,Dagenais / Gilbert,-73.79235,45.578977,0,0,2,0
MARS2241498,41498,Dagenais / Élyse,-73.79509,45.578772,0,0,2,1
MARS2241499,41499,Dagenais / Élyse,-73.79479,45.578952,0,0,2,0
MARS2241500,41500,Dagenais / Frontenac,-73.80136,45.579061,0,0,2,0
MARS2241501,41501,Dagenais / Fleury,-73.80305,45.579669,0,0,1,0
MARS2241502,41502,Daniel-Johnson / de Chenonceau,-73.75111,45.56317,0,0,1,1
MARS2241504,41504,Daniel-Johnson / de Chenonceau,-73.75127,45.563841,0,0,1,0
MARS2241505,41505,Daniel-Johnson / Le Carrefour,-73.75328,45.56508,0,0,1,1
MARS2241506,41506,Daniel-Johnson / Édouard-Montpetit,-73.75224,45.564703,0,0,1,0
MARS2241508,41508,Daniel-Johnson / face au Centropolis,-73.74675,45.559357,0,0,1,0
MARS2241509,41509,Daniel-Johnson / face au Centropolis,-73.74694,45.56006,0,0,1,1
MARS2241510,41510,Daniel-Johnson / face au 2540,-73.75472,45.566873,0,0,2,1
MARS2241511,41511,Daniel-Johnson / face au 2540,-73.75594,45.567421,0,0,2,0
MARS2241512,41512,D'Argenteuil / du Bon-Pasteur,-73.71283,45.555478,0,0,2,0
MARS2241513,41513,D'Argenteuil / Laval,-73.71042,45.556517,0,0,1,0
MARS2241514,41514,D'Argenteuil / Giroux,-73.71792,45.552481,0,0,1,0
MARS2241515,41515,D'Argenteuil / Montmorency,-73.71666,45.55314,0,0,2,0
MARS2241516,41516,D'Argenteuil / Montmorency,-73.71671,45.553302,0,0,1,0
MARS2241517,41517,D'Argenteuil / Brien,-73.71475,45.554425,0,0,1,0
MARS2241518,41518,D'Argenteuil / Brien,-73.71466,45.554605,0,0,2,0
MARS2241519,41519,D'Argenteuil / du Bon-Pasteur,-73.71289,45.555316,0,0,2,0
MARS2241529,41529,de la Renaissance / Henri-Angers,-73.79135,45.601628,0,0,2,0
MARS2241530,41530,de la Renaissance / Antoine-Plamondon,-73.79368,45.601118,0,0,2,0
MARS2241531,41531,de la Renaissance / Antoine-Plamondon,-73.79346,45.601335,0,0,2,0
MARS2241532,41532,de la Renaissance / Galarneau,-73.79175,45.601384,0,0,2,0
MARS2241533,41533,de la Renaissance / P.-É.-Borduas,-73.79755,45.601212,0,0,2,1
MARS2241534,41534,de Salaberry / Grenet,-73.71347,45.527024,0,0,2,0
MARS2241537,41537,Juge-Desnoyers / face au 100,-73.6763,45.559814,0,0,2,0
MARS2241539,41539,Saint-Hubert / Juge-Desnoyers,-73.67732,45.558373,0,0,2,0
MARS2241543,41543,Dufferin / du Ruisseau,-73.78198,45.625344,0,0,2,1
MARS2241544,41544,Dufferin / du Lac,-73.78226,45.627044,0,0,2,0
MARS2241545,41545,Dufferin / du Lac,-73.78248,45.62716,0,0,2,0
MARS22CP41546,41546,Dufferin / chemin de fer C.P.,-73.78283,45.628577,0,0,2,0
MARS2241547,41547,Dufferin / Sainte-Rose,-73.7802,45.619787,0,0,2,0
MARS2241548,41548,Dufferin / Napoléon,-73.78068,45.621305,0,0,2,0
MARS2241549,41549,Dufferin / Napoléon,-73.78078,45.620992,0,0,2,0
MARS2241550,41550,Dufferin / Giguère,-73.78093,45.622188,0,0,2,0
MARS2241551,41551,Dufferin / Giguère,-73.78113,45.622251,0,0,2,0
MARS2241552,41552,Dufferin / Sicotte,-73.78127,45.623456,0,0,2,0
MARS2241553,41553,Dufferin / Sicotte,-73.78152,45.62368,0,0,2,0
MARS2241554,41554,Dufferin / du Ruisseau,-73.78172,45.625118,0,0,2,0
MARS22CP41555,41555,Dagenais / Curé-Labelle,-73.78931,45.579483,0,0,2,0
MARS2241556,41556,des Écores / Lévesque,-73.674,45.571786,0,0,2,0
MARS2241557,41557,des Écores / Lévesque,-73.67409,45.571938,0,0,2,0
MARS2241559,41559,Edgar / François,-73.79673,45.572676,0,0,2,0
MARS2241560,41560,Edgar / Flore,-73.79812,45.573428,0,0,2,0
MARS2241561,41561,Edgar / Flore,-73.79846,45.573436,0,0,2,0
MARS2241562,41562,Edgar / Félicien,-73.7998,45.574071,0,0,2,0
MARS2241563,41563,Edgar / Félicien,-73.80011,45.57398,0,0,2,0
MARS2241564,41564,Edgar / Foster,-73.80242,45.574064,0,0,2,0
MARS2241565,41565,Edgar / Foster,-73.80262,45.573893,0,0,2,0
MARS2241566,41566,Edgar / Hugues,-73.8058,45.573318,0,0,2,0
MARS2241567,41567,Edgar / Hugues,-73.80586,45.57311,0,0,2,1
MARS2241568,41568,Edgar / Isabelle,-73.80794,45.571692,0,0,2,0
MARS2241569,41569,Edgar / Édith,-73.7933,45.571011,0,0,2,0
MARS2241570,41570,Edgar / Élie,-73.79474,45.571925,0,0,2,0
MARS2241571,41571,Edgar / Élie,-73.79506,45.571933,0,0,2,0
MARS2241572,41572,Edgar / François,-73.79644,45.572685,0,0,2,0
MARS22CP41573,41573,Édith / Curé-Labelle,-73.78766,45.574327,0,0,2,1
MARS2241575,41575,Édith / Eugène,-73.78923,45.573217,0,0,2,0
MARS2241576,41576,Édith / Eugène,-73.78915,45.573433,0,0,2,0
MARS2241577,41577,Édith / Edgar,-73.79305,45.571092,0,0,2,0
MARS2241579,41579,les Érables / les Plaines,-73.86532,45.52196,0,0,2,0
MARS2241580,41580,les Érables / Les Tilleuls,-73.87658,45.522121,0,0,2,0
MARS2241581,41581,les Érables / face au 273,-73.87895,45.522716,0,0,2,0
MARS2241582,41582,les Érables / face au 274,-73.87874,45.522753,0,0,2,0
MARS2241585,41585,les Érables / les Pins,-73.8814,45.525093,0,0,2,0
MARS2241586,41586,les Érables / les Pins,-73.88094,45.525121,0,0,2,0
MARS2241587,41587,les Érables / les Bouleaux,-73.88344,45.525923,0,0,2,0
MARS2241588,41588,les Érables / les Bouleaux,-73.88303,45.525726,0,0,2,0
MARS2241589,41589,les Érables / les Sorbiers,-73.88313,45.527553,0,0,2,0
MARS2241590,41590,les Érables / les Plaines,-73.86517,45.522104,0,0,2,0
MARS2241591,41591,les Érables / les Sorbiers,-73.88299,45.527508,0,0,2,0
MARS2241592,41592,les Érables / les Ormes,-73.88313,45.528992,0,0,2,0
MARS2241594,41594,Les Érables / face au traversier,-73.86917,45.521624,0,0,2,0
MARS2241595,41595,les Érables / face au 80,-73.86778,45.521736,0,0,2,0
MARS2241596,41596,Les Érables / les Peupliers,-73.87139,45.521625,0,0,2,0
MARS2241597,41597,Les Érables / les Peupliers,-73.87107,45.521725,0,0,2,0
MARS2241598,41598,les Érables / les Chênes,-73.87391,45.52177,0,0,2,0
MARS2241599,41599,les Érables / les Chênes,-73.8735,45.521844,0,0,2,0
MARS2241600,41600,les Érables / Les Tilleuls,-73.87697,45.522075,0,0,2,0
MARS2241603,41603,Saint-Elzéar / face au Marché 440,-73.77128,45.570723,0,0,2,0
MARS2241604,41604,Saint-Elzéar / face au Marché 440,-73.77089,45.57062,0,0,2,1
MARS22CP41605,41605,Saint-Elzéar / Chomedey,-73.76949,45.571645,0,0,2,0
MARS2241607,41607,Saint-Elzéar / Curé-Labelle,-73.78085,45.568981,0,0,2,0
MARS2241608,41608,Saint-Elzéar / Curé-Labelle,-73.78163,45.568935,0,0,2,0
MARS2241609,41609,de la Fabrique / du Collège,-73.64703,45.614547,0,0,2,0
MARS2241610,41610,de la Fabrique / J.-Eudes-Blanchard,-73.64594,45.615161,0,0,1,0
MARS2241611,41611,de la Fabrique / du Collège,-73.64759,45.614376,0,0,1,0
MARS2241612,41612,de la Fabrique / Desnoyers,-73.64917,45.613393,0,0,2,0
MARS2241613,41613,de la Fabrique / Desnoyers,-73.64968,45.613248,0,0,1,1
MARS2241614,41614,de la Fabrique / Champagnat,-73.6512,45.612301,0,0,1,0
MARS2241615,41615,de la Fabrique / Belleville,-73.65218,45.611922,0,0,1,0
MARS2241616,41616,de la Fabrique / J.-Eudes-Blanchard,-73.64608,45.615196,0,0,1,1
MARS2241617,41617,Fafard / Légaré,-73.77723,45.552964,0,0,2,0
MARS2241618,41618,Fafard / Louis-Payette,-73.77553,45.551106,0,0,2,0
MARS2241619,41619,Alton-Goldbloom / Dale,-73.73819,45.546314,0,0,2,0
MARS2241620,41620,Alton-Goldbloom / Notre-Dame,-73.7377,45.545041,0,0,2,0
MARS2241630,41630,Fleury / Christiane,-73.80307,45.583466,0,0,2,0
MARS2241631,41631,Fleury / Chantal,-73.80353,45.585912,0,0,2,1
MARS2241632,41632,Fleury / Chantal,-73.80385,45.586046,0,0,2,0
MARS2241633,41633,Fleury / Gilles,-73.80662,45.588324,0,0,2,0
MARS2241634,41634,Francis-Hughes / Salaberry,-73.72039,45.577824,0,0,2,0
MARS2241635,41635,Francis-Hughes / Lippmann,-73.72236,45.5798,0,0,2,0
MARS2241636,41636,Francis-Hughes / Face au Provigo,-73.73016,45.586884,0,0,2,1
MARS2241637,41637,Francis-Hughes / face au 2555,-73.72829,45.587806,0,0,2,0
MARS2241638,41638,Francis-Hughes / face au 2555,-73.72842,45.587887,0,0,2,0
MARS2241639,41639,Francis-Hughes / face au 2655,-73.73014,45.589242,0,0,2,0
MARS2241640,41640,Francis-Hughes / face au 2655,-73.73005,45.589125,0,0,2,0
MARS2241641,41641,Francis-Hughes / face au 2750,-73.73265,45.588607,0,0,2,0
MARS2241642,41642,Francis-Hughes / face au 2750,-73.73311,45.58884,0,0,2,0
MARS2241643,41643,Francis-Hughes / Berlier,-73.73428,45.590259,0,0,2,0
MARS2241644,41644,Francis-Hughes / Saint-Elzéar,-73.73772,45.593186,0,0,2,0
MARS2241645,41645,Francis-Hughes / Lippmann,-73.72271,45.579916,0,0,2,0
MARS22CP41646,41646,Francis-Hughes / Munck,-73.72446,45.582073,0,0,2,0
MARS22CP41647,41647,Francis-Hughes / Munck,-73.72477,45.582144,0,0,2,0
MARS2241648,41648,Francis-Hughes / face au 2250,-73.72639,45.583797,0,0,2,0
MARS2241649,41649,Francis-Hughes / face au 2250,-73.72612,45.58332,0,1,2,1
MARS2241650,41650,Francis-Hughes / Cunard,-73.72752,45.584793,0,0,2,0
MARS2241651,41651,Francis-Hughes / Cunard,-73.72788,45.584873,0,0,2,0
MARS2241652,41652,Francis-Hughes / Face au 2525,-73.72963,45.586616,0,0,2,0
MARS2241655,41655,Marc-Aurèle-Fortin / face à l'école Curé-Antoine-Labelle,-73.78408,45.606388,0,0,2,0
MARS2241656,41656,Marc-Aurèle-Fortin / Honoré-Mercier,-73.78273,45.606581,0,0,2,0
MARS2241658,41658,Marc-Aurèle-Fortin / des Patriotes,-73.78025,45.60692,0,0,1,0
MARS2241660,41660,Marc-Aurèle-Fortin / Honoré-Mercier,-73.78257,45.606779,0,0,2,0
MARS2241662,41662,Marc-Aurèle-Fortin / du Plateau-Ouimet,-73.78728,45.606119,0,0,2,0
MARS22CP41663,41663,Marc-Aurèle-Fortin / Curé-Labelle,-73.78942,45.605646,0,0,2,0
MARS22CP41664,41664,Marc-Aurèle-Fortin / Curé-Labelle,-73.78961,45.605826,0,0,2,0
MARS2241665,41665,Marc-Aurèle-Fortin / du Plateau-Ouimet,-73.78749,45.605921,0,0,2,0
MARS2241666,41666,Grenet / De Salaberry,-73.71341,45.527996,0,0,2,0
MARS2241667,41667,Grenet / De Serres,-73.71913,45.531663,0,0,2,0
MARS22CP41668,41668,Gare Bois-Franc,-73.70875,45.524891,0,0,2,0
MARS22CP41669,41669,Gare Bois-Franc,-73.70777,45.524425,0,0,2,0
MARS2241670,41670,Gilles / Colomban,-73.80129,45.589319,0,0,2,0
MARS2241671,41671,Gilles / Camille,-73.79907,45.588488,0,0,2,0
MARS2241672,41672,Gilles / Camille,-73.79871,45.588516,0,0,2,0
MARS2241673,41673,Gilles / Godefroy,-73.79577,45.586742,0,0,2,0
MARS2241674,41674,Gilles / Godefroy,-73.79547,45.58659,0,0,2,0
MARS2241675,41675,Gilles / Christiane,-73.79496,45.584441,0,0,2,0
MARS2241676,41676,Gilles / Christiane,-73.79471,45.584316,0,0,2,0
MARS2241677,41677,Gilles / Glenn,-73.7941,45.58303,0,0,2,0
MARS2241678,41678,Gilles / Glenn,-73.79374,45.583022,0,0,2,0
MARS2241679,41679,Gilles / Christiane,-73.81318,45.583745,0,0,2,0
MARS2241680,41680,Gilles / Basile,-73.81451,45.582652,0,0,2,0
MARS22CP41681,41681,Gilles / Montée Montrougeau,-73.81574,45.581929,0,0,2,0
MARS2241682,41682,Gilles / Fleury,-73.8067,45.588522,0,0,2,0
MARS2241683,41683,Gilles / Basile,-73.81452,45.582868,0,0,2,0
MARS2241684,41684,Gilles / Carmina,-73.80489,45.58877,0,0,2,0
MARS2241685,41685,Gilles / Carmina,-73.80474,45.58895,0,0,2,0
MARS2241686,41686,Gilles / Colomban,-73.80152,45.589175,0,0,2,0
MARS22CP41687,41687,Giroux / Cartier,-73.71461,45.548744,0,0,1,0
MARS2241688,41688,Giroux / 4e Rue,-73.7154,45.549831,0,0,1,0
MARS2241689,41689,Giroux / 4e Rue,-73.71572,45.54992,0,0,1,0
MARS2241690,41690,Giroux / 5e Rue,-73.71674,45.551187,0,0,1,0
MARS2241691,41691,Giroux / 5e Rue,-73.71698,45.551223,0,0,1,0
MARS2241692,41692,Giroux / D'Argenteuil,-73.71787,45.552337,0,0,1,0
MARS2241694,41694,Gravel / de la Place-Publique,-73.82085,45.528033,0,0,2,0
MARS2241695,41695,Gravel / Gervais,-73.81336,45.520828,0,0,2,0
MARS2241696,41696,Gravel / des Pétunias,-73.82032,45.52771,0,0,2,0
MARS2241698,41698,Gravel / des Orchidées,-73.81943,45.526642,0,0,2,0
MARS2241699,41699,Gravel / des Orchidées,-73.81919,45.526606,0,0,2,0
MARS22CP41700,41700,Gravel / Samson,-73.81717,45.524425,0,0,2,0
MARS22CP41701,41701,Gravel / Samson,-73.81669,45.524157,0,0,2,0
MARS2241702,41702,Gravel / Mandel,-73.81531,45.522586,0,0,2,0
MARS2241703,41703,Gravel / Mandel,-73.81501,45.522479,0,0,2,0
MARS2241704,41704,Gravel / du Bord-de-l'Eau,-73.8133,45.520564,0,0,2,0
MARS22CP41705,41705,de l'Harmonie / Marcel-Villeneuve,-73.59431,45.673028,0,0,2,0
MARS2241706,41706,Henri-Bourassa / du Fort-Lorette,-73.65974,45.567262,0,0,2,0
MARS2241707,41707,Henri-Bourassa / du Fort-Lorette,-73.66013,45.567496,0,0,2,0
MARS2241708,41708,Henri-Bourassa / du Bois-de-Boulogne,-73.67903,45.537638,0,0,2,0
MARS2241709,41709,Henri-Bourassa / du Bois-de-Boulogne,-73.67848,45.537792,0,0,2,0
MARS2241710,41710,de l'Harmonie / de la Clairière,-73.59183,45.671078,0,0,2,0
MARS2241711,41711,de l'Harmonie / de la Clairière,-73.59215,45.671123,0,0,2,0
MARS22CP41712,41712,de l'Harmonie / Marcel-Villeneuve,-73.59433,45.673244,0,0,2,0
MARS2241713,41713,de l'Hôtel-de-Ville / Samson,-73.81276,45.526399,0,0,2,0
MARS2241714,41714,de l'Hôtel-de-Ville / Sainte-Dorothée,-73.81282,45.52801,0,0,1,0
MARS2241715,41715,de l'Hôtel-de-Ville / Sainte-Dorothée,-73.81322,45.528144,0,0,2,0
MARS2241722,41722,des Îles / Lévesque,-73.76141,45.526069,0,0,1,0
MARS2241723,41723,des Îles / Paton,-73.75262,45.523884,0,0,1,1
MARS2241724,41724,des Îles / des Cageux,-73.75068,45.526975,0,0,2,0
MARS2241725,41725,des Îles / des Cageux,-73.75021,45.526508,0,0,1,1
MARS22CP41727,41727,des Îles / Lévesque,-73.75029,45.5292,0,0,1,1
MARS2241730,41730,des Îles / Lévesque,-73.76128,45.525647,0,0,2,0
MARS2241731,41731,des Îles / Duclos,-73.7596,45.524364,0,0,1,0
MARS2241732,41732,des Îles / Duclos,-73.76009,45.524453,0,0,2,0
MARS2241733,41733,des îles /du Tremblay,-73.75771,45.523369,0,0,1,0
MARS2241734,41734,des Îles / du Tremblay,-73.75817,45.523323,0,0,2,0
MARS2241735,41735,des îles / du Havre des  îles,-73.75607,45.523481,0,0,1,0
MARS2241736,41736,des îles / du Havre des  îles,-73.75602,45.523121,0,0,1,1
MARS2241737,41737,des îles / Paton,-73.75221,45.524137,0,0,1,0
MARS22CP41738,41738,Industriel / Saint-Martin,-73.72185,45.572648,0,0,1,1
