shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10324,45.327630,-73.824080,330008,29.607
10324,45.327896,-73.823749,330009,29.646
10324,45.328305,-73.823268,330010,29.705
10324,45.328866,-73.822654,330011,29.784
10324,45.329816,-73.821634,330012,29.916
10324,45.330096,-73.821335,330013,29.955
10324,45.330096,-73.821335,340001,29.955
10324,45.334682,-73.816419,340002,30.595
10324,45.335141,-73.815927,340003,30.659
10324,45.335141,-73.815927,350001,30.659
10324,45.339196,-73.811578,350002,31.224
10324,45.339687,-73.811049,350003,31.292
10324,45.339687,-73.811049,360001,31.292
10324,45.342862,-73.807628,360002,31.736
10324,45.343565,-73.806838,360003,31.835
10324,45.343623,-73.806768,360004,31.844
10324,45.344247,-73.806024,360005,31.935
10324,45.344374,-73.805865,360006,31.953
10324,45.344558,-73.805631,360007,31.981
10324,45.344558,-73.805631,370001,31.981
10324,45.344905,-73.805193,370002,32.033
10324,45.344974,-73.805101,370003,32.043
10324,45.345538,-73.804349,370004,32.129
10324,45.346282,-73.803290,370005,32.246
10324,45.346770,-73.802559,370006,32.325
10324,45.346995,-73.802210,370007,32.362
10324,45.347132,-73.801997,370008,32.385
10324,45.347487,-73.801422,370009,32.445
10324,45.347950,-73.800646,370010,32.525
10324,45.348086,-73.800408,370011,32.549
10324,45.348086,-73.800408,380001,32.549
10324,45.348393,-73.799865,380002,32.603
10324,45.348822,-73.799073,380003,32.681
10324,45.349135,-73.798468,380004,32.740
10324,45.349649,-73.797433,380005,32.840
10324,45.350248,-73.796210,380006,32.956
10324,45.350248,-73.796210,390001,32.956
10324,45.350429,-73.795840,390002,32.992
10324,45.352967,-73.790660,390003,33.486
10324,45.352967,-73.790660,400001,33.486
10324,45.354509,-73.787513,400002,33.787
10324,45.354525,-73.787477,400003,33.790
10324,45.354525,-73.787477,410001,33.790
10324,45.354638,-73.787215,410002,33.814
10324,45.354787,-73.786916,410003,33.843
10324,45.355101,-73.786326,410004,33.901
10324,45.355429,-73.785764,410005,33.958
10324,45.355598,-73.785499,410006,33.986
10324,45.355718,-73.785328,410007,34.005
10324,45.355718,-73.785328,420001,34.005
10324,45.355772,-73.785253,420002,34.013
10324,45.356422,-73.784414,420003,34.111
10324,45.356258,-73.783965,420004,34.151
