stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72279,Saint-Joseph / Perrot,  45.356326, -73.918656,4,72279,0
72280,Auto-Plaza / Brunswick (centre Fairview),  45.466676, -73.833175,2,72280,0
72281,Auto-Plaza / Brunswick (centre Fairview),  45.466567, -73.833016,2,72281,0
72282,23e Avenue / Olympique,  45.363394, -73.988085,4,72282,0
72283,Olympique / 23e Avenue,  45.363340, -73.988217,4,72283,0
72284,de l'Île / du Suroît,  45.367312, -73.982779,4,72284,0
72285,de l'Île / du Suroît,  45.367466, -73.981860,4,72285,0
72286,Olympique / Huneault,  45.364905, -73.989534,4,72286,0
72287,Olympique / Huneault,  45.364991, -73.989812,4,72287,0
72288,Pincourt / 5e Avenue,  45.386183, -73.971517,4,72288,0
72289,Pincourt / 5e Avenue,  45.386303, -73.972244,4,72289,0
72290,Pincourt / 5e Avenue,  45.386301, -73.972212,4,72290,0
72291,Pincourt / du Versant,  45.382072, -73.965758,4,72291,0
72292,Pincourt / de la Plaine,  45.382208, -73.965957,4,72292,0
72293,Forest / Noyer,  45.377923, -73.975697,4,72293,0
72294,Forest / Noyer,  45.377814, -73.975877,4,72294,0
72295,Frontenac / Montcalm,  45.381351, -73.983204,4,72295,0
72296,Montcalm / Frontenac,  45.381458, -73.983226,4,72296,0
72297,des Orioles / Renaissance,  45.380427, -73.977811,4,72297,0
72298,des Orioles / Renaissance,  45.380297, -73.977995,4,72298,0
72299,des Roitelets / des Orioles,  45.381265, -73.976151,4,72299,0
72300,des Orioles / des Roitelets,  45.381214, -73.976279,4,72300,0
72301,Renaissance / des Roitelets,  45.380401, -73.974984,4,72301,0
72302,des Roitelets / Renaissance,  45.380354, -73.975140,4,72302,0
72303,Renaissance / des Bruants,  45.381341, -73.973477,4,72303,0
72304,Renaissance / des Bruants,  45.381198, -73.973459,4,72304,0
72305,Renaissance / Radisson,  45.383809, -73.973600,4,72305,0
72306,Kendall / Radisson,  45.383904, -73.973803,4,72306,0
72307,Olympique / du Sous-Bois,  45.367275, -73.991031,4,72307,0
72308,Olympique / du Sous-Bois,  45.367435, -73.991229,4,72308,0
72309,Cardinal-Léger /devant le #107 (Metro),  45.382942, -73.992336,4,72309,0
72310,Cardinal-Léger / devant le Maxi & Cie,  45.384737, -73.992894,4,72310,0
72311,Olympique / Lussier,  45.371387, -73.992910,4,72311,0
72312,Olympique / Lussier,  45.371544, -73.992887,4,72312,0
72313,Lussier / Bellevue,  45.372289, -73.989467,4,72313,0
72314,Lussier / Bellevue,  45.372162, -73.989679,4,72314,0
72315,Shamrock / Northcote,  45.379131, -73.984980,4,72315,0
72316,Northcote / Shamrock,  45.379275, -73.984976,4,72316,0
72317,Cardinal-Léger / 7e Avenue,  45.380265, -73.991195,4,72317,0
72318,Cardinal-Léger / de l'Île,  45.366295, -73.984535,4,72318,0
72319,de l'Île / Cardinal-Léger,  45.366487, -73.984482,4,72319,0
72320,Cardinal-Léger / de l'Île,  45.366431, -73.984699,4,72320,0
72321,de l'Île / des Merisiers,  45.373882, -73.978270,4,72321,0
72322,de l'Île / des Merisiers,  45.374027, -73.978389,4,72322,0
72323,des Merisiers / de l'Île,  45.373916, -73.978418,4,72323,0
72324,Cardinal-Léger / Lussier,  45.372750, -73.987637,4,72324,0
72325,Lussier / Cardinal-Léger,  45.372595, -73.987625,4,72325,0
72326,Forest / de la Plaine,  45.379983, -73.969151,4,72326,0
72327,Forest / de la Vallée,  45.379786, -73.969223,4,72327,0
72328,du Traversier / face au #1900 (Patrick Morin),  45.387093, -73.985951,4,72328,0
72329,du Traversier / devant le  #1900 (Patrick Morin),  45.386873, -73.985819,4,72329,0
72330,des Buissons / des Merisiers,  45.372609, -73.979536,4,72330,0
72331,des Merisiers / des Buissons,  45.372748, -73.979500,4,72331,0
72332,Faubourg de l'Île / devant l'entrée #4,  45.383788, -73.995573,4,72332,0
72333,Cardinal-Léger / Forest,  45.373531, -73.987846,4,72333,0
72334,Cardinal-Léger / Forest,  45.373654, -73.988059,4,72334,0
72335,Joseph-Laflèche / devant le #49,  45.383074, -73.996045,4,72335,0
72336,Cardinal-Léger / Monseigneur-Langlois,  45.375257, -73.988652,4,72336,0
72337,Cardinal-Léger / Monseigneur-Langlois,  45.375380, -73.988897,4,72337,0
72338,Régent / Forest,  45.375958, -73.981319,4,72338,0
72339,Forest / Régent,  45.375930, -73.981506,4,72339,0
72340,Cardinal-Léger / 8e Avenue,  45.379427, -73.990568,4,72340,0
72341,Cardinal-Léger / 5e Avenue,  45.381872, -73.991663,4,72341,0
72342,Cardinal-Léger / 5e Avenue,  45.381805, -73.991869,4,72342,0
72343,Gare Pincourt / Terrasse-Vaudreuil,  45.387962, -73.991601,4,72343,0
72344,du Traversier / Cardinal-Léger,  45.385480, -73.992596,4,72344,0
72345,du Traversier / Cardinal-Léger,  45.385277, -73.992551,4,72345,0
72346,Régent / Marcotte,  45.372822, -73.980873,4,72346,0
72347,Régent / Marcotte,  45.372950, -73.981325,4,72347,0
72348,Cardinal-Léger / devant le Parc Trotter,  45.377479, -73.989628,4,72348,0
72349,Cardinal-Léger / face au Parc Trotter,  45.377472, -73.989814,4,72349,0
72350,Cardinal-Léger / devant le #106 (Tabagie Pincourt),  45.382983, -73.992195,4,72350,0
72351,Cardinal-Léger / devant le Pharmaprix,  45.384687, -73.993240,4,72351,0
72352,Cardinal-Léger / des Frênes,  45.362879, -73.984184,4,72352,0
72354,44e Avenue / Duhamel,  45.356677, -73.976072,4,72354,0
72355,44e Avenue / Duhamel,  45.356668, -73.976168,4,72355,0
72356,44e Avenue / 3e Avenue,  45.359926, -73.977394,4,72356,0
72357,3e Avenue / 44e Avenue,  45.359943, -73.977547,4,72357,0
72358,3e Avenue / Cardinal-Léger,  45.358286, -73.981424,4,72358,0
72359,Cardinal-Léger / 3e Avenue,  45.358252, -73.981694,4,72359,0
72362,de l'Île / Forest,  45.377395, -73.978608,4,72362,0
72363,Forest / de l'Île,  45.377501, -73.978571,4,72363,0
72364,de l'Île / Forest,  45.377537, -73.978771,4,72364,0
72365,Forest / de l'Île,  45.377397, -73.978824,4,72365,0
72366,Forest / Shamrock,  45.375171, -73.982960,4,72366,0
72367,Shamrock / Forest,  45.375136, -73.983103,4,72367,0
72368,Shamrock / Bayview,  45.377722, -73.984339,4,72368,0
72369,Shamrock / Bayview,  45.377878, -73.984554,4,72369,0
72370,de l'Île / du Suroît,  45.369052, -73.979280,4,72370,0
72371,du Suroît / de l'Île,  45.369190, -73.979156,4,72371,0
72372,de l'Île / du Suroît,  45.369281, -73.979370,4,72372,0
72373,de l'Île / du Suroît,  45.369049, -73.979284,4,72373,0
72374,Forest / Pincourt,  45.381236, -73.965389,4,72374,0
72375,Pincourt / Forest,  45.381239, -73.965581,4,72375,0
72376,Forest / Pincourt,  45.381089, -73.965468,4,72376,0
72377,Forest / Racine,  45.378364, -73.973433,4,72377,0
72378,Forest / Racine,  45.378243, -73.973657,4,72378,0
